,Año,Mes,Nacionalidad,Femenino,Masculino,Indefinido,Total,long,lat
173,2012,Enero,España,0,1,,1,-74.213989,11.247722999999999
174,2012,Enero,España,0,1,,1,-72.129595,11.360028999999999
175,2012,Enero,España,0,1,,1,-81.703935,12.574411099999999
176,2012,Enero,España,4,4,,8,-81.70216500000001,12.5862
177,2012,Enero,España,56,120,,176,-76.532004,3.451668
178,2012,Enero,España,1,0,,1,-75.76635300000001,4.45285
179,2012,Enero,España,192,397,,589,-74.140516,4.697157
180,2012,Enero,España,3,3,,6,-75.736374,4.815189
181,2012,Enero,España,32,65,,97,-75.42726,6.170465
182,2012,Enero,España,1,0,,1,-70.74025300000001,7.088728999999999
183,2012,Enero,España,3,1,,4,-72.453013,7.819
184,2012,Enero,España,1,3,,4,-72.508188,7.927233
185,2012,Enero,República Democrática del Congo,0,1,,1,-76.532004,3.451668
186,2012,Enero,República Democrática del Congo,0,2,,2,-74.140516,4.697157
187,2012,Enero,República de Corea,4,5,,9,-77.35600000000001,0.81488
188,2012,Enero,República de Corea,2,2,,4,-75.527794,10.406342
189,2012,Enero,República de Corea,4,19,,23,-75.516486,10.446304
190,2012,Enero,República de Corea,0,1,,1,-74.77647900000001,10.886686
191,2012,Enero,República de Corea,0,6,,6,-76.532004,3.451668
192,2012,Enero,República de Corea,126,290,,416,-74.140516,4.697157
193,2012,Enero,República de Corea,9,15,,24,-75.42726,6.170465
194,2012,Enero,República de Corea,0,1,,1,-72.453013,7.819
195,2012,Enero,República de Corea,0,1,,1,-72.508188,7.927233
196,2012,Enero,República de Corea,0,4,,4,-77.35002,8.63337
197,2012,Enero,Costa de Marfil,1,1,,2,-74.140516,4.697157
198,2012,Enero,Costa Rica,6,12,,18,-77.35600000000001,0.81488
199,2012,Enero,Costa Rica,0,1,,1,-75.527794,10.406342
200,2012,Enero,Costa Rica,48,48,,96,-75.516486,10.446304
201,2012,Enero,Costa Rica,20,21,,41,-74.77647900000001,10.886686
202,2012,Enero,Costa Rica,0,2,,2,-74.213989,11.247722999999999
203,2012,Enero,Costa Rica,0,2,,2,-72.129595,11.360028999999999
204,2012,Enero,Costa Rica,432,342,,774,-81.70216500000001,12.5862
205,2012,Enero,Costa Rica,26,46,,72,-76.532004,3.451668
206,2012,Enero,Costa Rica,307,480,,787,-74.140516,4.697157
207,2012,Enero,Costa Rica,1,6,,7,-75.736374,4.815189
208,2012,Enero,Costa Rica,115,132,,247,-75.42726,6.170465
209,2012,Enero,Costa Rica,3,4,,7,-73.181317,7.1280470000000005
210,2012,Enero,Costa Rica,1,7,,8,-72.453013,7.819
211,2012,Enero,Costa Rica,1,2,,3,-72.508188,7.927233
212,2012,Enero,Costa Rica,0,2,,2,-77.35002,8.63337
