,Año,Mes,Nacionalidad,Femenino,Masculino,Indefinido,Total,long,lat
19556,2013,Agosto,Venezuela,2147,2313,,4460,-72.129595,11.360028999999999
19557,2013,Agosto,Venezuela,0,1,,1,-72.919186,11.52863
19558,2013,Agosto,Venezuela,6,5,,11,-81.70216500000001,12.5862
19559,2013,Agosto,Venezuela,71,100,,171,-76.532004,3.451668
19560,2013,Agosto,Venezuela,6306,6796,,13102,-74.140516,4.697157
19561,2013,Agosto,Venezuela,2,9,,11,-75.736374,4.815189
19562,2013,Agosto,Venezuela,481,589,,1070,-75.42726,6.170465
19563,2013,Agosto,Venezuela,23,49,,72,-67.48402800000001,6.185536
19564,2013,Agosto,Venezuela,122,164,,286,-70.74025300000001,7.088728999999999
19565,2013,Agosto,Venezuela,6,3,,9,-73.181317,7.1280470000000005
19566,2013,Agosto,Venezuela,1945,2330,,4275,-72.453013,7.819
19567,2013,Agosto,Venezuela,252,316,,568,-72.508188,7.927233
20522,2013,Septiembre,Venezuela,0,2,,2,-69.941498,4.191162
20523,2013,Septiembre,Venezuela,193,234,,427,-77.35600000000001,0.81488
20524,2013,Septiembre,Venezuela,6,9,,15,-75.527794,10.406342
20525,2013,Septiembre,Venezuela,81,140,,221,-75.516486,10.446304
20526,2013,Septiembre,Venezuela,32,100,,132,-74.77647900000001,10.886686
20527,2013,Septiembre,Venezuela,6,5,,11,-74.765343,10.970933
20528,2013,Septiembre,Venezuela,1130,1867,,2997,-72.129595,11.360028999999999
20529,2013,Septiembre,Venezuela,2,4,,6,-72.919186,11.52863
20530,2013,Septiembre,Venezuela,4,2,,6,-81.70216500000001,12.5862
20531,2013,Septiembre,Venezuela,47,70,,117,-76.532004,3.451668
20532,2013,Septiembre,Venezuela,0,2,,2,-75.76635300000001,4.45285
20533,2013,Septiembre,Venezuela,5626,6289,,11915,-74.140516,4.697157
20534,2013,Septiembre,Venezuela,3,15,,18,-75.736374,4.815189
20535,2013,Septiembre,Venezuela,347,463,,810,-75.42726,6.170465
20536,2013,Septiembre,Venezuela,10,49,,59,-67.48402800000001,6.185536
20537,2013,Septiembre,Venezuela,25,48,,73,-70.74025300000001,7.088728999999999
20538,2013,Septiembre,Venezuela,10,11,,21,-73.181317,7.1280470000000005
20539,2013,Septiembre,Venezuela,1235,1549,,2784,-72.453013,7.819
20540,2013,Septiembre,Venezuela,199,269,,468,-72.508188,7.927233
21517,2013,Octubre,Venezuela,0,2,,2,-69.941498,4.191162
21518,2013,Octubre,Venezuela,1,3,,4,-76.876446,0.33002
21519,2013,Octubre,Venezuela,214,252,,466,-77.35600000000001,0.81488
21520,2013,Octubre,Venezuela,7,26,,33,-75.527794,10.406342
21521,2013,Octubre,Venezuela,59,122,,181,-75.516486,10.446304
21522,2013,Octubre,Venezuela,33,86,,119,-74.77647900000001,10.886686
21523,2013,Octubre,Venezuela,0,1,,1,-74.765343,10.970933
21524,2013,Octubre,Venezuela,1208,1953,,3161,-72.129595,11.360028999999999
21525,2013,Octubre,Venezuela,0,2,,2,-72.919186,11.52863
21526,2013,Octubre,Venezuela,2,5,,7,-81.70216500000001,12.5862
21527,2013,Octubre,Venezuela,67,87,,154,-76.532004,3.451668
21528,2013,Octubre,Venezuela,0,1,,1,-75.76635300000001,4.45285
21529,2013,Octubre,Venezuela,5535,6683,,12218,-74.140516,4.697157
21530,2013,Octubre,Venezuela,1,10,,11,-75.736374,4.815189
21531,2013,Octubre,Venezuela,583,579,,1162,-75.42726,6.170465
21532,2013,Octubre,Venezuela,17,81,,98,-67.48402800000001,6.185536
21533,2013,Octubre,Venezuela,119,159,,278,-70.74025300000001,7.088728999999999
21534,2013,Octubre,Venezuela,2,7,,9,-73.181317,7.1280470000000005
21535,2013,Octubre,Venezuela,1749,2071,,3820,-72.453013,7.819
21536,2013,Octubre,Venezuela,248,326,,574,-72.508188,7.927233
22499,2013,Noviembre,Venezuela,2,0,,2,-69.941498,4.191162
22500,2013,Noviembre,Venezuela,172,241,,413,-77.35600000000001,0.81488
22501,2013,Noviembre,Venezuela,9,34,,43,-75.527794,10.406342
22502,2013,Noviembre,Venezuela,80,133,,213,-75.516486,10.446304
22503,2013,Noviembre,Venezuela,37,91,,128,-74.77647900000001,10.886686
22504,2013,Noviembre,Venezuela,0,1,,1,-74.765343,10.970933
22505,2013,Noviembre,Venezuela,1016,1966,,2982,-72.129595,11.360028999999999
22506,2013,Noviembre,Venezuela,2,3,,5,-72.919186,11.52863
22507,2013,Noviembre,Venezuela,0,1,,1,-81.703935,12.574411099999999
22508,2013,Noviembre,Venezuela,4,3,,7,-81.70216500000001,12.5862
22509,2013,Noviembre,Venezuela,77,133,,210,-76.532004,3.451668
22510,2013,Noviembre,Venezuela,0,1,,1,-75.76635300000001,4.45285
22511,2013,Noviembre,Venezuela,5512,6300,,11812,-74.140516,4.697157
22512,2013,Noviembre,Venezuela,2,10,,12,-75.736374,4.815189
22513,2013,Noviembre,Venezuela,795,783,,1578,-75.42726,6.170465
22514,2013,Noviembre,Venezuela,136,189,,325,-67.48402800000001,6.185536
22515,2013,Noviembre,Venezuela,69,132,,201,-70.74025300000001,7.088728999999999
22516,2013,Noviembre,Venezuela,2,10,,12,-73.181317,7.1280470000000005
22517,2013,Noviembre,Venezuela,1678,2290,,3968,-72.453013,7.819
22518,2013,Noviembre,Venezuela,388,536,,924,-72.508188,7.927233
22519,2013,Noviembre,Venezuela,0,1,,1,-77.35002,8.63337
23526,2013,Diciembre,Venezuela,0,1,,1,-76.876446,0.33002
23527,2013,Diciembre,Venezuela,149,218,,367,-77.35600000000001,0.81488
23528,2013,Diciembre,Venezuela,13,30,,43,-75.527794,10.406342
23529,2013,Diciembre,Venezuela,139,168,,307,-75.516486,10.446304
23530,2013,Diciembre,Venezuela,67,115,,182,-74.77647900000001,10.886686
23531,2013,Diciembre,Venezuela,2996,4237,,7233,-72.129595,11.360028999999999
23532,2013,Diciembre,Venezuela,7,6,,13,-72.919186,11.52863
23533,2013,Diciembre,Venezuela,4,4,,8,-81.70216500000001,12.5862
23534,2013,Diciembre,Venezuela,118,130,,248,-76.532004,3.451668
23535,2013,Diciembre,Venezuela,0,1,,1,-77.061029,3.8844260000000004
23536,2013,Diciembre,Venezuela,0,3,,3,-75.76635300000001,4.45285
23537,2013,Diciembre,Venezuela,6548,7145,,13693,-74.140516,4.697157
23538,2013,Diciembre,Venezuela,12,13,,25,-75.736374,4.815189
23539,2013,Diciembre,Venezuela,834,784,,1618,-75.42726,6.170465
23540,2013,Diciembre,Venezuela,48,105,,153,-67.48402800000001,6.185536
23541,2013,Diciembre,Venezuela,165,271,,436,-70.74025300000001,7.088728999999999
23542,2013,Diciembre,Venezuela,8,11,,19,-73.181317,7.1280470000000005
23543,2013,Diciembre,Venezuela,2803,3371,,6174,-72.453013,7.819
23544,2013,Diciembre,Venezuela,454,552,,1006,-72.508188,7.927233
23545,2013,Diciembre,Venezuela,0,1,,1,-77.35002,8.63337
24000,2014,Enero,Venezuela,2,11,,13,-75.527794,10.406342
24001,2014,Enero,Venezuela,22,48,,70,-75.516486,10.446304
24002,2014,Enero,Venezuela,29,67,,96,-74.77647900000001,10.886686
24003,2014,Enero,Venezuela,0,3,,3,-74.232675,11.117206
24004,2014,Enero,Venezuela,1689,2919,,4608,-72.129595,11.360028999999999
24005,2014,Enero,Venezuela,40,48,,88,-76.532004,3.451668
24006,2014,Enero,Venezuela,4501,5321,,9822,-74.140516,4.697157
24007,2014,Enero,Venezuela,3,18,,21,-75.736374,4.815189
24008,2014,Enero,Venezuela,365,440,,805,-75.42726,6.170465
24009,2014,Enero,Venezuela,45,75,,120,-67.48402800000001,6.185536
24010,2014,Enero,Venezuela,79,183,,262,-70.74025300000001,7.088728999999999
24011,2014,Enero,Venezuela,0,2,,2,-73.181317,7.1280470000000005
24012,2014,Enero,Venezuela,2849,3141,,5990,-72.453013,7.819
24013,2014,Enero,Venezuela,140,181,,321,-72.508188,7.927233
24452,2014,Febrero,Venezuela,0,19,,19,-75.527794,10.406342
24453,2014,Febrero,Venezuela,9,44,,53,-75.516486,10.446304
24454,2014,Febrero,Venezuela,44,76,,120,-74.77647900000001,10.886686
24455,2014,Febrero,Venezuela,1646,2334,,3980,-72.129595,11.360028999999999
24456,2014,Febrero,Venezuela,11,19,,30,-76.532004,3.451668
24457,2014,Febrero,Venezuela,3035,4130,,7165,-74.140516,4.697157
24458,2014,Febrero,Venezuela,3,3,,6,-75.736374,4.815189
24459,2014,Febrero,Venezuela,193,268,,461,-75.42726,6.170465
24460,2014,Febrero,Venezuela,43,90,,133,-67.48402800000001,6.185536
24461,2014,Febrero,Venezuela,55,84,,139,-70.74025300000001,7.088728999999999
24462,2014,Febrero,Venezuela,1,4,,5,-73.181317,7.1280470000000005
24463,2014,Febrero,Venezuela,1558,2162,,3720,-72.453013,7.819
24464,2014,Febrero,Venezuela,89,132,,221,-72.508188,7.927233
24884,2014,Marzo,Venezuela,0,2,,2,-75.527794,10.406342
24885,2014,Marzo,Venezuela,31,75,,106,-75.516486,10.446304
24886,2014,Marzo,Venezuela,22,61,,83,-74.77647900000001,10.886686
24887,2014,Marzo,Venezuela,0,1,,1,-74.213989,11.247722999999999
24888,2014,Marzo,Venezuela,1061,1865,,2926,-72.129595,11.360028999999999
24889,2014,Marzo,Venezuela,2,7,,9,-81.70216500000001,12.5862
24890,2014,Marzo,Venezuela,13,27,,40,-76.532004,3.451668
24891,2014,Marzo,Venezuela,2743,3709,,6452,-74.140516,4.697157
24892,2014,Marzo,Venezuela,4,3,,7,-75.736374,4.815189
24893,2014,Marzo,Venezuela,135,214,,349,-75.42726,6.170465
24894,2014,Marzo,Venezuela,69,135,,204,-67.48402800000001,6.185536
24895,2014,Marzo,Venezuela,85,164,,249,-70.74025300000001,7.088728999999999
24896,2014,Marzo,Venezuela,5,7,,12,-73.181317,7.1280470000000005
24897,2014,Marzo,Venezuela,1159,1827,,2986,-72.453013,7.819
24898,2014,Marzo,Venezuela,64,79,,143,-72.508188,7.927233
25367,2014,Abril,Venezuela,0,9,,9,-75.527794,10.406342
25368,2014,Abril,Venezuela,14,58,,72,-75.516486,10.446304
25369,2014,Abril,Venezuela,18,73,,91,-74.77647900000001,10.886686
25370,2014,Abril,Venezuela,0,2,,2,-74.765343,10.970933
25371,2014,Abril,Venezuela,0,2,,2,-74.213989,11.247722999999999
25372,2014,Abril,Venezuela,1885,2916,,4801,-72.129595,11.360028999999999
25373,2014,Abril,Venezuela,4,5,,9,-81.70216500000001,12.5862
25374,2014,Abril,Venezuela,9,18,,27,-76.532004,3.451668
25375,2014,Abril,Venezuela,3862,4057,,7919,-74.140516,4.697157
25376,2014,Abril,Venezuela,5,8,,13,-75.736374,4.815189
25377,2014,Abril,Venezuela,260,317,,577,-75.42726,6.170465
25378,2014,Abril,Venezuela,21,34,,55,-67.48402800000001,6.185536
25379,2014,Abril,Venezuela,65,124,,189,-70.74025300000001,7.088728999999999
25380,2014,Abril,Venezuela,4,13,,17,-73.181317,7.1280470000000005
25381,2014,Abril,Venezuela,1845,2486,,4331,-72.453013,7.819
25382,2014,Abril,Venezuela,119,134,,253,-72.508188,7.927233
25803,2014,Mayo,Venezuela,0,17,,17,-75.527794,10.406342
25804,2014,Mayo,Venezuela,4,6,,10,-73.247863,10.433608999999999
25805,2014,Mayo,Venezuela,11,32,,43,-75.516486,10.446304
25806,2014,Mayo,Venezuela,14,48,,62,-74.77647900000001,10.886686
25807,2014,Mayo,Venezuela,0,1,,1,-74.765343,10.970933
25808,2014,Mayo,Venezuela,0,1,,1,-74.213989,11.247722999999999
25809,2014,Mayo,Venezuela,1033,1669,,2702,-72.129595,11.360028999999999
25810,2014,Mayo,Venezuela,1,0,,1,-81.70216500000001,12.5862
25811,2014,Mayo,Venezuela,19,42,,61,-76.532004,3.451668
25812,2014,Mayo,Venezuela,3038,4216,,7254,-74.140516,4.697157
25813,2014,Mayo,Venezuela,4,10,,14,-75.736374,4.815189
25814,2014,Mayo,Venezuela,246,445,,691,-75.42726,6.170465
25815,2014,Mayo,Venezuela,15,29,,44,-67.48402800000001,6.185536
25816,2014,Mayo,Venezuela,27,35,,62,-70.74025300000001,7.088728999999999
25817,2014,Mayo,Venezuela,0,2,,2,-73.181317,7.1280470000000005
25818,2014,Mayo,Venezuela,1303,1879,,3182,-72.453013,7.819
25819,2014,Mayo,Venezuela,104,120,,224,-72.508188,7.927233
26247,2014,Junio,Venezuela,0,18,,18,-75.527794,10.406342
26248,2014,Junio,Venezuela,4,10,,14,-75.516486,10.446304
26249,2014,Junio,Venezuela,20,56,,76,-74.77647900000001,10.886686
26250,2014,Junio,Venezuela,0,2,,2,-74.765343,10.970933
26251,2014,Junio,Venezuela,1,2,,3,-74.232675,11.117206
26252,2014,Junio,Venezuela,1189,1867,,3056,-72.129595,11.360028999999999
26253,2014,Junio,Venezuela,9,18,,27,-76.532004,3.451668
26254,2014,Junio,Venezuela,4483,5441,,9924,-74.140516,4.697157
26255,2014,Junio,Venezuela,1,1,,2,-75.736374,4.815189
26256,2014,Junio,Venezuela,64,104,,168,-75.42726,6.170465
26257,2014,Junio,Venezuela,35,51,,86,-67.48402800000001,6.185536
26258,2014,Junio,Venezuela,82,169,,251,-70.74025300000001,7.088728999999999
26259,2014,Junio,Venezuela,4,12,,16,-73.181317,7.1280470000000005
26260,2014,Junio,Venezuela,1494,2076,,3570,-72.453013,7.819
26261,2014,Junio,Venezuela,156,172,,328,-72.508188,7.927233
26733,2014,Julio,Venezuela,0,44,,44,-75.527794,10.406342
26734,2014,Julio,Venezuela,23,105,,128,-75.516486,10.446304
26735,2014,Julio,Venezuela,15,50,,65,-74.77647900000001,10.886686
26736,2014,Julio,Venezuela,0,12,,12,-74.232675,11.117206
26737,2014,Julio,Venezuela,0,2,,2,-74.213989,11.247722999999999
26738,2014,Julio,Venezuela,1692,2297,,3989,-72.129595,11.360028999999999
26739,2014,Julio,Venezuela,3,22,,25,-76.532004,3.451668
26740,2014,Julio,Venezuela,4963,5311,,10274,-74.140516,4.697157
26741,2014,Julio,Venezuela,0,1,,1,-75.736374,4.815189
26742,2014,Julio,Venezuela,94,157,,251,-75.42726,6.170465
26743,2014,Julio,Venezuela,13,23,,36,-67.48402800000001,6.185536
26744,2014,Julio,Venezuela,55,88,,143,-70.74025300000001,7.088728999999999
26745,2014,Julio,Venezuela,2817,3509,,6326,-72.453013,7.819
26746,2014,Julio,Venezuela,274,278,,552,-72.508188,7.927233
27209,2014,Agosto,Venezuela,1,19,,20,-75.527794,10.406342
27210,2014,Agosto,Venezuela,18,83,,101,-75.516486,10.446304
27211,2014,Agosto,Venezuela,10,43,,53,-74.77647900000001,10.886686
27212,2014,Agosto,Venezuela,3,5,,8,-74.232675,11.117206
27213,2014,Agosto,Venezuela,2767,3257,,6024,-72.129595,11.360028999999999
27214,2014,Agosto,Venezuela,1,3,,4,-81.70216500000001,12.5862
27215,2014,Agosto,Venezuela,1,6,,7,-76.532004,3.451668
27216,2014,Agosto,Venezuela,4499,4398,,8897,-74.140516,4.697157
27217,2014,Agosto,Venezuela,2,2,,4,-75.736374,4.815189
27218,2014,Agosto,Venezuela,84,184,,268,-75.42726,6.170465
27219,2014,Agosto,Venezuela,32,207,,239,-67.48402800000001,6.185536
27220,2014,Agosto,Venezuela,177,289,,466,-70.74025300000001,7.088728999999999
27221,2014,Agosto,Venezuela,16,19,,35,-73.181317,7.1280470000000005
27222,2014,Agosto,Venezuela,4781,5584,,10365,-72.453013,7.819
27223,2014,Agosto,Venezuela,586,722,,1308,-72.508188,7.927233
27665,2014,Septiembre,Venezuela,0,3,,3,-75.527794,10.406342
27666,2014,Septiembre,Venezuela,9,42,,51,-75.516486,10.446304
27667,2014,Septiembre,Venezuela,5,73,,78,-74.77647900000001,10.886686
27668,2014,Septiembre,Venezuela,0,1,,1,-74.213989,11.247722999999999
27669,2014,Septiembre,Venezuela,1527,2192,,3719,-72.129595,11.360028999999999
27670,2014,Septiembre,Venezuela,2,3,,5,-81.70216500000001,12.5862
27671,2014,Septiembre,Venezuela,14,17,,31,-76.532004,3.451668
27672,2014,Septiembre,Venezuela,3421,3870,,7291,-74.140516,4.697157
27673,2014,Septiembre,Venezuela,1,1,,2,-75.736374,4.815189
27674,2014,Septiembre,Venezuela,29,75,,104,-75.42726,6.170465
27675,2014,Septiembre,Venezuela,22,40,,62,-67.48402800000001,6.185536
27676,2014,Septiembre,Venezuela,69,85,,154,-70.74025300000001,7.088728999999999
27677,2014,Septiembre,Venezuela,3,2,,5,-73.181317,7.1280470000000005
27678,2014,Septiembre,Venezuela,3120,4014,,7134,-72.453013,7.819
27679,2014,Septiembre,Venezuela,393,399,,792,-72.508188,7.927233
28147,2014,Octubre,Venezuela,0,11,,11,-75.527794,10.406342
28148,2014,Octubre,Venezuela,7,35,,42,-75.516486,10.446304
28149,2014,Octubre,Venezuela,19,74,,93,-74.77647900000001,10.886686
28150,2014,Octubre,Venezuela,0,3,,3,-74.765343,10.970933
28151,2014,Octubre,Venezuela,1236,2044,,3280,-72.129595,11.360028999999999
28152,2014,Octubre,Venezuela,18,38,,56,-76.532004,3.451668
28153,2014,Octubre,Venezuela,3765,4607,,8372,-74.140516,4.697157
28154,2014,Octubre,Venezuela,0,2,,2,-75.736374,4.815189
28155,2014,Octubre,Venezuela,68,92,,160,-75.42726,6.170465
28156,2014,Octubre,Venezuela,224,423,,647,-67.48402800000001,6.185536
28157,2014,Octubre,Venezuela,108,155,,263,-70.74025300000001,7.088728999999999
28158,2014,Octubre,Venezuela,0,3,,3,-73.181317,7.1280470000000005
28159,2014,Octubre,Venezuela,2798,3919,,6717,-72.453013,7.819
28160,2014,Octubre,Venezuela,282,386,,668,-72.508188,7.927233
28161,2014,Octubre,Venezuela,0,2,,2,-75.68164200000001,9.402597
28630,2014,Noviembre,Venezuela,0,12,,12,-75.527794,10.406342
28631,2014,Noviembre,Venezuela,19,78,,97,-75.516486,10.446304
28632,2014,Noviembre,Venezuela,10,55,,65,-74.77647900000001,10.886686
28633,2014,Noviembre,Venezuela,0,1,,1,-74.765343,10.970933
28634,2014,Noviembre,Venezuela,1185,1999,,3184,-72.129595,11.360028999999999
28635,2014,Noviembre,Venezuela,0,2,,2,-81.70216500000001,12.5862
28636,2014,Noviembre,Venezuela,12,33,,45,-76.532004,3.451668
28637,2014,Noviembre,Venezuela,3854,4413,,8267,-74.140516,4.697157
28638,2014,Noviembre,Venezuela,1,3,,4,-75.736374,4.815189
28639,2014,Noviembre,Venezuela,37,115,,152,-75.42726,6.170465
28640,2014,Noviembre,Venezuela,383,611,,994,-67.48402800000001,6.185536
28641,2014,Noviembre,Venezuela,83,143,,226,-70.74025300000001,7.088728999999999
28642,2014,Noviembre,Venezuela,2893,3899,,6792,-72.453013,7.819
28643,2014,Noviembre,Venezuela,241,327,,568,-72.508188,7.927233
29162,2014,Diciembre,Venezuela,8,22,,30,-75.516486,10.446304
29163,2014,Diciembre,Venezuela,15,56,,71,-74.77647900000001,10.886686
29164,2014,Diciembre,Venezuela,0,3,,3,-74.765343,10.970933
29165,2014,Diciembre,Venezuela,0,6,,6,-74.232675,11.117206
29166,2014,Diciembre,Venezuela,3505,4402,,7907,-72.129595,11.360028999999999
29167,2014,Diciembre,Venezuela,4,1,,5,-81.70216500000001,12.5862
29168,2014,Diciembre,Venezuela,10,16,,26,-76.532004,3.451668
29169,2014,Diciembre,Venezuela,7,7,,14,-67.927521,3.866713
29170,2014,Diciembre,Venezuela,4523,4553,,9076,-74.140516,4.697157
29171,2014,Diciembre,Venezuela,0,1,,1,-75.736374,4.815189
29172,2014,Diciembre,Venezuela,64,74,,138,-75.42726,6.170465
29173,2014,Diciembre,Venezuela,404,650,,1054,-67.48402800000001,6.185536
29174,2014,Diciembre,Venezuela,206,311,,517,-70.74025300000001,7.088728999999999
29175,2014,Diciembre,Venezuela,3,13,,16,-73.181317,7.1280470000000005
29176,2014,Diciembre,Venezuela,6268,7293,,13561,-72.453013,7.819
29177,2014,Diciembre,Venezuela,669,627,,1296,-72.508188,7.927233
29654,2015,Enero,Venezuela,0,19,,19,-75.527794,10.406342
29655,2015,Enero,Venezuela,5,19,,24,-75.516486,10.446304
29656,2015,Enero,Venezuela,9,45,,54,-74.77647900000001,10.886686
29657,2015,Enero,Venezuela,0,4,,4,-74.765343,10.970933
29658,2015,Enero,Venezuela,1843,2794,,4637,-72.129595,11.360028999999999
29659,2015,Enero,Venezuela,9,34,,43,-76.532004,3.451668
29660,2015,Enero,Venezuela,8,8,,16,-67.927521,3.866713
29661,2015,Enero,Venezuela,3405,3945,,7350,-74.140516,4.697157
29662,2015,Enero,Venezuela,8,4,,12,-75.736374,4.815189
29663,2015,Enero,Venezuela,45,87,,132,-75.42726,6.170465
29664,2015,Enero,Venezuela,384,571,,955,-67.48402800000001,6.185536
29665,2015,Enero,Venezuela,93,189,,282,-70.74025300000001,7.088728999999999
29666,2015,Enero,Venezuela,2,3,,5,-73.181317,7.1280470000000005
29667,2015,Enero,Venezuela,3709,4861,,8570,-72.453013,7.819
29668,2015,Enero,Venezuela,296,286,,582,-72.508188,7.927233
30114,2015,Febrero,Venezuela,0,22,,22,-75.527794,10.406342
30115,2015,Febrero,Venezuela,20,32,,52,-75.516486,10.446304
30116,2015,Febrero,Venezuela,13,71,,84,-74.77647900000001,10.886686
30117,2015,Febrero,Venezuela,0,4,,4,-74.765343,10.970933
30118,2015,Febrero,Venezuela,2256,3048,,5304,-72.129595,11.360028999999999
30119,2015,Febrero,Venezuela,9,22,,31,-76.532004,3.451668
30120,2015,Febrero,Venezuela,5,22,,27,-67.927521,3.866713
30121,2015,Febrero,Venezuela,2942,3699,,6641,-74.140516,4.697157
30122,2015,Febrero,Venezuela,0,1,,1,-75.736374,4.815189
30123,2015,Febrero,Venezuela,26,67,,93,-75.42726,6.170465
30124,2015,Febrero,Venezuela,305,511,,816,-67.48402800000001,6.185536
30125,2015,Febrero,Venezuela,70,118,,188,-70.74025300000001,7.088728999999999
30126,2015,Febrero,Venezuela,1,5,,6,-73.181317,7.1280470000000005
30127,2015,Febrero,Venezuela,2825,3574,,6399,-72.453013,7.819
30128,2015,Febrero,Venezuela,252,282,,534,-72.508188,7.927233
30589,2015,Marzo,Venezuela,1,28,,29,-75.527794,10.406342
30590,2015,Marzo,Venezuela,57,104,,161,-75.516486,10.446304
30591,2015,Marzo,Venezuela,7,68,,75,-74.77647900000001,10.886686
30592,2015,Marzo,Venezuela,0,7,,7,-74.765343,10.970933
30593,2015,Marzo,Venezuela,2142,2691,,4833,-72.129595,11.360028999999999
30594,2015,Marzo,Venezuela,7,14,,21,-76.532004,3.451668
30595,2015,Marzo,Venezuela,11,12,,23,-67.927521,3.866713
30596,2015,Marzo,Venezuela,0,1,,1,-77.061029,3.8844260000000004
30597,2015,Marzo,Venezuela,3645,4259,,7904,-74.140516,4.697157
30598,2015,Marzo,Venezuela,5,6,,11,-75.736374,4.815189
30599,2015,Marzo,Venezuela,31,83,,114,-75.42726,6.170465
30600,2015,Marzo,Venezuela,124,228,,352,-67.48402800000001,6.185536
30601,2015,Marzo,Venezuela,142,227,,369,-70.74025300000001,7.088728999999999
30602,2015,Marzo,Venezuela,4,7,,11,-73.181317,7.1280470000000005
30603,2015,Marzo,Venezuela,3270,4232,,7502,-72.453013,7.819
30604,2015,Marzo,Venezuela,265,326,,591,-72.508188,7.927233
31060,2015,Abril,Venezuela,0,9,,9,-75.527794,10.406342
31061,2015,Abril,Venezuela,4,13,,17,-73.247863,10.433608999999999
31062,2015,Abril,Venezuela,8,28,,36,-75.516486,10.446304
31063,2015,Abril,Venezuela,5,65,,70,-74.77647900000001,10.886686
31064,2015,Abril,Venezuela,0,5,,5,-74.213989,11.247722999999999
31065,2015,Abril,Venezuela,1775,2840,,4615,-72.129595,11.360028999999999
31066,2015,Abril,Venezuela,9,18,,27,-76.532004,3.451668
31067,2015,Abril,Venezuela,9,10,,19,-67.927521,3.866713
31068,2015,Abril,Venezuela,3686,4295,,7981,-74.140516,4.697157
31069,2015,Abril,Venezuela,0,1,,1,-75.736374,4.815189
31070,2015,Abril,Venezuela,52,100,,152,-75.42726,6.170465
31071,2015,Abril,Venezuela,149,264,,413,-67.48402800000001,6.185536
31072,2015,Abril,Venezuela,65,122,,187,-70.74025300000001,7.088728999999999
31073,2015,Abril,Venezuela,2,3,,5,-73.181317,7.1280470000000005
31074,2015,Abril,Venezuela,2712,3840,,6552,-72.453013,7.819
31075,2015,Abril,Venezuela,193,234,,427,-72.508188,7.927233
31530,2015,Mayo,Venezuela,0,12,,12,-75.527794,10.406342
31531,2015,Mayo,Venezuela,0,7,,7,-73.247863,10.433608999999999
31532,2015,Mayo,Venezuela,7,41,,48,-75.516486,10.446304
31533,2015,Mayo,Venezuela,19,79,,98,-74.77647900000001,10.886686
31534,2015,Mayo,Venezuela,0,1,,1,-74.765343,10.970933
31535,2015,Mayo,Venezuela,1770,2658,,4428,-72.129595,11.360028999999999
31536,2015,Mayo,Venezuela,28,58,,86,-76.532004,3.451668
31537,2015,Mayo,Venezuela,11,14,,25,-67.927521,3.866713
31538,2015,Mayo,Venezuela,3172,3929,,7101,-74.140516,4.697157
31539,2015,Mayo,Venezuela,0,4,,4,-75.736374,4.815189
31540,2015,Mayo,Venezuela,59,81,,140,-75.42726,6.170465
31541,2015,Mayo,Venezuela,199,462,,661,-67.48402800000001,6.185536
31542,2015,Mayo,Venezuela,53,106,,159,-70.74025300000001,7.088728999999999
31543,2015,Mayo,Venezuela,2,6,,8,-73.181317,7.1280470000000005
31544,2015,Mayo,Venezuela,3047,3986,,7033,-72.453013,7.819
31545,2015,Mayo,Venezuela,229,282,,511,-72.508188,7.927233
32042,2015,Junio,Venezuela,0,26,,26,-75.527794,10.406342
32043,2015,Junio,Venezuela,9,30,,39,-75.516486,10.446304
32044,2015,Junio,Venezuela,15,75,,90,-74.77647900000001,10.886686
32045,2015,Junio,Venezuela,0,1,,1,-74.765343,10.970933
32046,2015,Junio,Venezuela,0,4,,4,-74.232675,11.117206
32047,2015,Junio,Venezuela,0,1,,1,-74.213989,11.247722999999999
32048,2015,Junio,Venezuela,1820,2608,,4428,-72.129595,11.360028999999999
32049,2015,Junio,Venezuela,0,2,,2,-81.70216500000001,12.5862
32050,2015,Junio,Venezuela,14,29,,43,-76.532004,3.451668
32051,2015,Junio,Venezuela,13,9,,22,-67.927521,3.866713
32052,2015,Junio,Venezuela,3018,3716,,6734,-74.140516,4.697157
32053,2015,Junio,Venezuela,1,4,,5,-75.736374,4.815189
32054,2015,Junio,Venezuela,42,79,,121,-75.42726,6.170465
32055,2015,Junio,Venezuela,214,397,,611,-67.48402800000001,6.185536
32056,2015,Junio,Venezuela,130,200,,330,-70.74025300000001,7.088728999999999
32057,2015,Junio,Venezuela,1,2,,3,-73.181317,7.1280470000000005
32058,2015,Junio,Venezuela,3055,3996,,7051,-72.453013,7.819
32059,2015,Junio,Venezuela,201,217,,418,-72.508188,7.927233
32602,2015,Julio,Venezuela,0,7,,7,-75.527794,10.406342
32603,2015,Julio,Venezuela,431,374,,805,-75.516486,10.446304
32604,2015,Julio,Venezuela,22,95,,117,-74.77647900000001,10.886686
32605,2015,Julio,Venezuela,0,6,,6,-74.765343,10.970933
32606,2015,Julio,Venezuela,0,5,,5,-74.232675,11.117206
32607,2015,Julio,Venezuela,2696,3355,,6051,-72.129595,11.360028999999999
32608,2015,Julio,Venezuela,2,0,,2,-81.70216500000001,12.5862
32609,2015,Julio,Venezuela,14,20,,34,-76.532004,3.451668
32610,2015,Julio,Venezuela,37,65,,102,-67.927521,3.866713
32611,2015,Julio,Venezuela,3920,4566,,8486,-74.140516,4.697157
32612,2015,Julio,Venezuela,7,8,,15,-75.736374,4.815189
